recipe_id,model,category,meal_type,title,ingredients_json,instructions,servings,claimed_energy_kcal,claimed_protein_g,claimed_fat_g,claimed_carbs_g,claimed_saturated_fat_g,claimed_sugar_g,claimed_fiber_g,claimed_salt_g,claimed_calcium_mg,claimed_iron_mg,claimed_magnesium_mg,claimed_phosphorus_mg,claimed_potassium_mg,claimed_zinc_mg,claimed_iodine_ug,claimed_selenium_ug,claimed_vitamin_a_rae_ug,claimed_vitamin_d_ug,claimed_vitamin_e_mg,claimed_vitamin_c_mg,claimed_folate_ug,claimed_vitamin_b12_ug,claimed_vitamin_b1_mg,claimed_vitamin_b2_mg,claimed_vitamin_b3_mg,claimed_vitamin_b6_mg,claimed_fsa_score,claimed_fsa_category,claimed_who_score
grok4_fast_dinner_442,grok4_fast,dinner,Macaroni and Cheese,Healthy Baked Macaroni and Cheese with Broccoli and Whole Wheat Pasta,"[""300 g Pasta, macaroni, whole wheat"", ""200 g Broccoli, raw, chopped"", ""40 g Butter, salted"", ""40 g Flour, wheat"", ""5 dl Milk, low fat, 1-1.5% fat"", ""200 g Cheese, cheddar, reduced fat"", ""100 g Cottage cheese, low fat"", ""50 g Breadcrumbs, whole wheat"", ""1 tsp Salt"", ""0.5 tsp Black pepper, ground""]","Preheat your oven to 200°C. Cook the whole wheat macaroni in a large pot of boiling salted water according to package instructions until al dente, about 8-10 minutes. In the last 3 minutes of cooking, add the chopped broccoli to the pot and cook until tender. Drain the pasta and broccoli, then set aside. In the same pot, melt the butter over medium heat. Stir in the flour and cook for 1-2 minutes, stirring constantly to make a roux. Gradually whisk in the milk, cooking and stirring until the sauce thickens and bubbles, about 5 minutes. Reduce heat to low, add 150 g of the cheddar cheese and all the cottage cheese, stirring until melted and smooth. Season with salt and pepper. Stir the drained pasta and broccoli into the cheese sauce until well coated. Transfer the mixture to a greased baking dish. Sprinkle the remaining 50 g cheddar cheese and breadcrumbs evenly over the top. Bake in the preheated oven for 20-25 minutes until the top is golden and bubbly. Let it rest for 5 minutes before serving.",6,2850,132,112,312,58,28,32,8.5,2100,12,320,1800,2800,10,120,140,800,4,4,160,400,4,1.2,2.2,12,1.2,8,moderate,4
grok4_fast_dinner_443,grok4_fast,dinner,Macaroni and Cheese,Healthy Baked Macaroni and Cheese with Broccoli and Whole Wheat Pasta,"[""300 g Pasta, macaroni, whole wheat, dry"", ""200 g Broccoli, florets, raw"", ""500 ml Milk, semi-skimmed, 1.5% fat"", ""40 g Flour, wheat, plain"", ""150 g Cheese, cheddar, reduced fat"", ""100 g Cottage cheese, low fat"", ""50 g Cheese, parmesan, grated"", ""2 g Garlic powder"", ""3 g Mustard powder"", ""2 g Salt"", ""1 g Black pepper, ground"", ""20 g Breadcrumbs, whole wheat""]","Preheat your oven to 200°C (180°C fan). Cook the whole wheat macaroni in a large pot of boiling salted water according to package instructions until al dente, about 8-10 minutes. In the last 3 minutes of cooking, add the broccoli florets to the pot and cook until tender. Drain the pasta and broccoli, then set aside. In the same pot over medium heat, melt 10 g of the reduced-fat cheddar with 1 dl of the milk to start the sauce. Whisk in the flour, garlic powder, mustard powder, salt, and black pepper, cooking for 1-2 minutes until bubbling and thickened. Gradually whisk in the remaining milk until smooth and the sauce thickens, about 5 minutes. Stir in the cottage cheese, 120 g reduced-fat cheddar, and 40 g parmesan until melted. Combine the sauce with the drained pasta and broccoli, then transfer to a greased baking dish. Mix the breadcrumbs with the remaining 10 g cheddar and 10 g parmesan, sprinkle over the top, and bake for 15-20 minutes until golden and bubbling. Let it rest for 5 minutes before serving.",6,2850,152,92,340,45,28,32,7.2,2200,12,320,1700,2800,12,120,110,900,3.5,4,160,450,4.5,1.2,2.2,12,1.2,6,moderate,4
grok4_fast_dinner_444,grok4_fast,dinner,Macaroni and Cheese,Healthy Baked Macaroni and Cheese with Broccoli and Whole Wheat Pasta,"[""300 g Pasta, macaroni, whole wheat, dry"", ""200 g Broccoli florets, raw"", ""30 g Butter, salted"", ""30 g Flour, wheat"", ""5 dl Milk, semi-skimmed, 1.5% fat"", ""150 g Cheese, cheddar, reduced fat"", ""100 g Cottage cheese, low fat"", ""50 g Breadcrumbs, whole wheat"", ""1 tsp Mustard, dijon"", ""0.5 tsp Salt"", ""0.25 tsp Black pepper, ground""]","Preheat your oven to 200°C. Cook the whole wheat macaroni in a large pot of boiling salted water according to package instructions until al dente, about 8-10 minutes. In the last 3 minutes of cooking, add the broccoli florets to the pot and cook until tender. Drain the pasta and broccoli, then set aside. In the same pot, melt the butter over medium heat. Stir in the flour and cook for 1-2 minutes until bubbling but not browned, stirring constantly. Gradually whisk in the milk, continuing to stir until the sauce thickens and comes to a simmer, about 5 minutes. Reduce heat to low, add the reduced-fat cheddar cheese, cottage cheese, dijon mustard, salt, and black pepper, stirring until the cheese is fully melted and the sauce is smooth. Fold the drained pasta and broccoli into the cheese sauce until well coated. Transfer the mixture to a greased baking dish. Sprinkle the whole wheat breadcrumbs evenly over the top. Bake in the preheated oven for 15-20 minutes until the top is golden and crispy. Remove from the oven and let it rest for 5 minutes before serving.",6,2850,142,102,312,48,28,32,6.5,2100,12,320,1600,2800,10,120,85,800,4,5,140,320,4.5,1.2,2.1,12,1.2,6,moderate,4
grok4_fast_dinner_445,grok4_fast,dinner,Macaroni and Cheese,Healthy Baked Macaroni and Cheese with Broccoli and Whole Wheat Pasta,"[""250 g Pasta, macaroni, whole wheat"", ""300 g Broccoli, raw, chopped"", ""40 g Butter, salted"", ""40 g Flour, wheat"", ""5 dl Milk, low fat, 1-1.5% fat"", ""200 g Cheese, cheddar, reduced fat"", ""100 g Cottage cheese, low fat"", ""1 dl Breadcrumbs, whole wheat"", ""1 tsp Salt, table"", ""0.5 tsp Black pepper, ground"", ""0.5 tsp Mustard powder"", ""1 clove Garlic, fresh, minced""]","Preheat your oven to 200°C. Cook the whole wheat macaroni in a large pot of boiling salted water according to package instructions until al dente, about 8-10 minutes. In the last 3 minutes of cooking, add the chopped broccoli to the pot and cook until tender. Drain the pasta and broccoli, then set aside. In the same pot, melt the butter over medium heat. Stir in the flour, mustard powder, minced garlic, salt, and black pepper, whisking constantly for 1-2 minutes to form a smooth roux. Gradually pour in the milk while whisking vigorously to prevent lumps, and cook for 4-5 minutes until the sauce thickens and coats the back of a spoon. Reduce heat to low, stir in the reduced-fat cheddar cheese and cottage cheese until fully melted and smooth. Add the drained pasta and broccoli to the cheese sauce, stirring to coat evenly. Transfer the mixture to a greased 2-liter baking dish. Sprinkle the whole wheat breadcrumbs evenly over the top. Bake in the preheated oven for 20-25 minutes until the top is golden and crispy. Remove from oven and let rest for 5 minutes before serving.",6,2850,142,112,312,55,28,32,8.5,2100,12.5,320,1650,2800,11,80,95,850,3.2,4.5,210,380,4.2,1.4,2.1,12,1.2,7,moderate,4
grok4_fast_dinner_446,grok4_fast,dinner,Manicotti,Healthy Vegetable Manicotti with Turkey and Marinara,"[""200 g Manicotti pasta, dry"", ""300 g Turkey mince, lean"", ""200 g Zucchini, raw"", ""200 g Carrots, raw"", ""200 g Spinach, raw"", ""400 g Tomatoes, chopped, canned"", ""100 g Onion, raw"", ""2 cloves Garlic, raw"", ""15 ml Olive oil"", ""5 g Dried oregano"", ""5 g Salt"", ""2 g Black pepper, ground""]","Preheat your oven to 180°C. In a large pot of salted boiling water, cook the manicotti pasta for 4 minutes until al dente, then drain and set aside. Meanwhile, heat the olive oil in a large skillet over medium heat. Add the chopped onion and minced garlic, sautéing for 3 minutes until softened and fragrant. Add the turkey mince, breaking it up with a spoon, and cook for 5-7 minutes until browned and cooked through. Stir in the grated zucchini, grated carrots, dried oregano, salt, and black pepper, cooking for another 4 minutes until the vegetables soften. Pour in the canned chopped tomatoes, bring to a simmer, and cook for 10 minutes to thicken the sauce. Wilt the spinach into the sauce for 2 minutes. In a large baking dish, spread a thin layer of sauce at the bottom. Stuff each manicotti tube with the turkey-vegetable mixture using a spoon or piping bag, then place them upright or side by side in the dish. Spoon remaining sauce over the top. Cover with foil and bake for 25 minutes. Remove foil and bake for another 10 minutes until bubbly and the pasta is tender. Let rest for 5 minutes before serving.",4,2450,145,65,295,12,38,32,11,450,22,320,1200,4200,12,40,95,2500,1.2,8,85,480,3.2,1.1,1.2,28,2.1,5,healthy,5
grok4_fast_dinner_447,grok4_fast,dinner,Manicotti,Healthy Turkey Manicotti with Spinach and Marinara,"[""200 g Manicotti pasta, dry"", ""300 g Turkey mince, lean"", ""200 g Spinach, fresh"", ""150 g Cottage cheese, low-fat"", ""400 g Tomato passata"", ""1 piece Onion, raw, finely chopped"", ""2 cloves Garlic, raw, minced"", ""15 ml Olive oil"", ""50 g Parmesan cheese, grated"", ""5 g Dried oregano"", ""5 g Salt"", ""2 g Black pepper, ground""]","Preheat your oven to 180°C. Cook the manicotti pasta in a large pot of boiling salted water according to package instructions until al dente, about 8-10 minutes, then drain and set aside. In a skillet, heat the olive oil over medium heat. Add the finely chopped onion and minced garlic, sauté until softened and fragrant, about 3 minutes. Add the turkey mince, breaking it up with a spoon, and cook until browned and fully cooked through, about 5-7 minutes. Stir in the tomato passata, dried oregano, salt, and black pepper, then simmer for 5 minutes to thicken slightly. Wilt the fresh spinach in the same skillet for 1-2 minutes until just softened, then remove from heat. In a baking dish, spread a thin layer of the turkey marinara sauce. Stuff each cooked manicotti tube with a mixture of cottage cheese and wilted spinach, then place them in the dish. Pour the remaining turkey marinara sauce over the top and sprinkle with grated Parmesan cheese. Bake in the preheated oven for 25-30 minutes until the cheese is melted and bubbly and the edges are golden.",4,1850,132,62,182,18,22,18,5.2,780,15,280,1250,3200,12,45,85,1200,1.2,8,65,380,3.2,1.1,1.4,22,1.8,6,healthy,5
grok4_fast_dinner_448,grok4_fast,dinner,Manicotti,Healthy Turkey and Vegetable Manicotti Bake,"[""200 g Manicotti pasta, dry"", ""400 g Ground turkey, lean"", ""200 g Onion, chopped"", ""2 cloves Garlic, minced"", ""200 g Zucchini, diced"", ""200 g Carrots, diced"", ""400 g Canned tomatoes, chopped"", ""200 ml Tomato passata"", ""150 g Spinach, fresh"", ""100 g Mozzarella cheese, low-fat, shredded"", ""50 g Parmesan cheese, grated"", ""1 tsp Dried oregano"", ""1 tsp Dried basil"", ""1 tbsp Olive oil"", ""500 ml Water""]","Preheat your oven to 180°C. Heat 1 tbsp olive oil in a large skillet over medium heat. Add 200 g chopped onion and 2 minced garlic cloves, sauté for 3-4 minutes until softened and fragrant. Add 400 g lean ground turkey, breaking it up with a spoon, and cook for 6-8 minutes until browned and cooked through. Stir in 200 g diced zucchini and 200 g diced carrots, cooking for another 5 minutes until vegetables begin to soften. Pour in 400 g chopped canned tomatoes, 200 ml tomato passata, 1 tsp dried oregano, and 1 tsp dried basil. Simmer the sauce for 10 minutes, stirring occasionally, until slightly thickened. Stir in 150 g fresh spinach and cook until wilted, about 2 minutes. Meanwhile, cook 200 g dry manicotti pasta in boiling water for 4 minutes until al dente, then drain. Spread half of the turkey-vegetable sauce in the bottom of a large baking dish. Arrange the partially cooked manicotti over the sauce, then top with the remaining sauce. Pour 500 ml water around the edges to help the pasta finish cooking. Sprinkle 100 g shredded low-fat mozzarella and 50 g grated parmesan evenly over the top. Cover the dish with foil and bake for 30 minutes. Remove the foil and bake for an additional 10-15 minutes until the cheese is melted and bubbly, and the pasta is tender. Let it rest for 5 minutes before serving.",6,2850,182,92,292,32,42,32,5.2,1200,22,320,1800,5200,18,120,140,3500,2.5,12,85,480,4.2,1.6,2.1,32,3.2,6,healthy,5
grok4_fast_dinner_449,grok4_fast,dinner,Manicotti,Healthy Vegetable Manicotti with Turkey and Marinara,"[""200 g Manicotti pasta, dry"", ""300 g Turkey mince, lean"", ""200 g Zucchini"", ""200 g Carrots"", ""150 g Spinach, fresh"", ""400 g Tomato passata"", ""100 g Onion"", ""2 cloves Garlic"", ""20 g Olive oil"", ""50 g Parmesan cheese, grated"", ""5 g Fresh basil""]","Preheat your oven to 180°C. Cook the manicotti pasta in a large pot of boiling salted water according to package instructions until al dente, about 8-10 minutes, then drain and set aside. Meanwhile, heat the olive oil in a large skillet over medium heat. Chop the onion and garlic finely, and add them to the skillet, sautéing for 3-4 minutes until softened and fragrant. Grate the carrots and zucchini, then add them to the skillet along with the turkey mince. Cook for 8-10 minutes, stirring occasionally, until the turkey is browned and vegetables are tender. Stir in the tomato passata and fresh basil, season with a pinch of salt and pepper, and simmer for 5 minutes to develop flavors. Spread a thin layer of the sauce in the bottom of a 2-liter baking dish. Fill the manicotti tubes with the turkey-vegetable mixture using a spoon or piping bag, placing them side by side in the dish. Pour the remaining sauce over the top, sprinkle with grated Parmesan cheese, and cover with foil. Bake for 25 minutes, then remove the foil and bake for another 10 minutes until the cheese is golden and bubbly. Let rest for 5 minutes before serving.",4,1850,110,55,220,15,30,22,3.5,650,15,220,1100,3200,12,40,85,1500,1.5,8,80,320,3.5,1.2,1.1,25,2.2,6,healthy,5
grok4_fast_dinner_450,grok4_fast,dinner,Manicotti,Healthy Vegetable Manicotti with Turkey and Marinara,"[""200 g Manicotti pasta, dry"", ""300 g Turkey mince, lean"", ""200 g Zucchini, raw"", ""200 g Carrots, raw"", ""150 g Spinach, raw"", ""400 g Tomatoes, chopped, canned"", ""100 g Onion, raw"", ""2 cloves Garlic, raw"", ""30 ml Olive oil"", ""200 g Ricotta cheese, low-fat"", ""100 g Mozzarella cheese, low-fat"", ""20 g Parmesan cheese, grated"", ""5 g Dried basil"", ""5 g Dried oregano"", ""2 g Salt"", ""1 g Black pepper, ground""]","Preheat your oven to 180°C. Cook the manicotti pasta in a large pot of boiling salted water according to package instructions until al dente, about 8-10 minutes, then drain and set aside. Meanwhile, heat 15 ml olive oil in a large skillet over medium heat. Add the chopped onion and minced garlic, sautéing for 3 minutes until softened and fragrant. Add the turkey mince, breaking it up with a spoon, and cook for 5-7 minutes until browned and cooked through. Stir in the chopped zucchini, carrots, canned tomatoes, dried basil, oregano, salt, and black pepper. Simmer the sauce for 10 minutes until the vegetables are tender and the sauce thickens slightly. In a 2.5-liter baking dish, spread a thin layer of sauce on the bottom. Fill the cooked manicotti tubes with a mixture of ricotta cheese and spinach, placing them upright or flat in the dish. Pour the remaining turkey-vegetable sauce over the top, then sprinkle with shredded mozzarella and grated Parmesan. Drizzle the remaining 15 ml olive oil over the top. Bake in the preheated oven for 25-30 minutes until the cheese is melted, bubbly, and golden brown. Remove from oven and let rest for 5 minutes before serving.",4,2850,162,102,290,30,32,24,6.2,1250,20,320,1600,4200,12,40,120,2500,2,12,80,400,4,1.2,2.2,30,2.5,6,healthy,5
grok4_fast_dinner_451,grok4_fast,dinner,Mashed Potatoes,Creamy Garlic Mashed Potatoes with Chives,"[""800 g Potatoes, boiled, peeled"", ""150 ml Milk, whole, 3.5% fat"", ""20 g Butter, salted"", ""2 cloves Garlic, fresh"", ""10 g Chives, fresh, chopped"", ""3 g Salt"", ""1 g Black pepper, ground""]","Peel the potatoes and cut them into even-sized chunks for uniform cooking. Place the potato chunks in a large pot, cover with cold water, add a pinch of salt, and bring to a boil over high heat. Reduce the heat to medium and simmer for 15-20 minutes, or until the potatoes are fork-tender. Meanwhile, peel and finely mince the garlic cloves, then sauté them in a small pan with half the butter over low heat for 2-3 minutes until fragrant and soft, being careful not to brown them. Drain the potatoes thoroughly and return them to the hot pot. Add the remaining butter, warm milk, sautéed garlic, salt, and black pepper. Mash everything together using a potato masher until smooth and creamy, incorporating the chopped chives at the end. Taste and adjust seasoning if needed, then serve immediately while hot.",4,985,20,22,180,13,12,16,4.5,250,3.5,180,550,3400,2.5,20,5,150,0.5,0.8,80,80,0.8,0.4,0.3,4,1.5,6,moderate,4
